device_id,latitude,longitude,elevation,provider,global_group,available_RAM,unit_price_available_RAM,available_Storage,unit_price_available_Storage,available_vCPU,unit_price_available_vCPU,available_GPU,unit_price_available_GPU,available_TPU,unit_price_available_TPU
21639,-15.647763,145.275186,28.0,TELSTRA,2,2,0.12,1,0.3,3,15.0,0,130.0,0,200.0
21640,-17.935148,146.135203,,TELSTRA,1,1,1.3,2,1.1,1,15.0,0,120.0,0,200.0
21642,-14.518532,142.03964,40.0,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21643,-18.007528,146.152798,,TELSTRA,1,1,1.3,2,1.1,3,15.0,0,120.0,0,200.0
21644,-17.363254,143.745083,201.0,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21645,-15.504628,144.649233,133.0,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
21646,-15.579379,144.240204,,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21647,-16.936036,145.035757,480.0,TELSTRA,1,3,1.3,2,1.1,5,15.0,0,120.0,0,200.0
21648,-16.965871,141.956364,41.0,TELSTRA,2,2,0.12,1,0.3,3,15.0,0,130.0,0,200.0
21649,-15.730563,145.232502,142.0,TELSTRA,1,1,1.3,2,1.1,1,15.0,0,120.0,0,200.0
21652,-13.225744,142.232311,48.0,TELSTRA,2,4,0.12,2,0.3,5,15.0,0,130.0,0,200.0
21655,-15.471517,144.512674,,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
21656,-13.203526,143.024686,,TELSTRA,2,3,0.12,2,0.3,5,15.0,0,130.0,0,200.0
21658,-16.760313,145.40335,500.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21660,-14.350484,143.305213,,TELSTRA,2,1,0.12,2,0.3,8,15.0,0,130.0,0,200.0
21661,-13.314816,142.890872,123.0,TELSTRA,1,2,1.3,1,1.1,1,15.0,0,120.0,0,200.0
2167,-14.714544,134.26825,78.0,TELSTRA,1,1,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21676,-17.453658,145.027463,,TELSTRA,1,1,1.3,1,1.1,2,15.0,0,120.0,0,200.0
21677,-17.506513,145.491138,1097.0,TELSTRA,1,4,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21682,-16.947479,145.198985,561.0,TELSTRA,1,3,1.3,2,1.1,3,15.0,0,120.0,0,200.0
2171,-14.700421,134.618565,42.0,TELSTRA,1,4,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21713,-17.456378,145.487438,1223.0,TELSTRA,1,1,1.3,1,1.1,2,15.0,0,120.0,0,200.0
21714,-17.68522,145.120241,774.0,TELSTRA,1,2,1.3,2,1.1,1,15.0,0,120.0,0,200.0
21715,-17.747202,145.01956,639.0,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
21717,-17.540461,145.02448,859.0,TELSTRA,1,3,1.3,1,1.1,8,15.0,0,120.0,0,200.0
21721,-17.16087,145.554123,651.0,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
21724,-16.706007,145.195174,381.0,TELSTRA,1,1,1.3,1,1.1,8,15.0,0,120.0,0,200.0
21728,-17.571499,145.261681,,TELSTRA,1,4,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21739,-16.743499,145.575131,435.0,TELSTRA,1,2,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21747,-16.204709,145.308765,35.0,TELSTRA,2,4,0.12,2,0.3,1,15.0,0,130.0,0,200.0
21754,-16.249274,145.3228,24.0,TELSTRA,2,2,0.12,1,0.3,5,15.0,0,130.0,0,200.0
21755,-16.653943,145.562672,35.0,TELSTRA,1,4,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21756,-16.244012,145.43701,201.0,TELSTRA,1,1,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21757,-16.256033,145.400943,13.0,TELSTRA,1,2,1.3,1,1.1,3,15.0,0,120.0,0,200.0
21758,-16.535764,145.466991,9.0,TELSTRA,1,2,1.3,1,1.1,5,15.0,0,120.0,0,200.0
21759,-16.433658,145.386011,6.0,TELSTRA,1,2,1.3,2,1.1,5,15.0,0,120.0,0,200.0
21766,-16.695343,145.603621,20.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21768,-16.742644,145.566631,433.0,TELSTRA,1,2,1.3,1,1.1,5,15.0,0,120.0,0,200.0
21769,-16.262383,145.404166,,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
21770,-16.746223,145.576987,436.0,TELSTRA,1,2,1.3,2,1.1,5,15.0,0,120.0,0,200.0
21772,-16.346968,145.409788,79.0,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21774,-16.669564,145.472547,425.0,TELSTRA,1,4,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21776,-16.273517,145.442904,,TELSTRA,1,1,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21785,-12.561048,141.876011,,TELSTRA,1,1,1.3,1,1.1,1,15.0,0,120.0,0,200.0
21788,-12.661011,142.670539,62.0,TELSTRA,1,2,1.3,2,1.1,8,15.0,0,120.0,0,200.0
2179,-14.540924,135.018599,,TELSTRA,2,4,0.12,2,0.3,1,15.0,0,130.0,0,200.0
21794,-12.184624,142.510245,42.0,TELSTRA,1,2,1.3,2,1.1,3,15.0,0,120.0,0,200.0
21795,-12.517987,142.388057,,TELSTRA,1,1,1.3,1,1.1,6,15.0,0,120.0,0,200.0
21796,-12.405115,142.82339,,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21799,-12.507117,143.204916,62.0,TELSTRA,2,3,0.12,2,0.3,6,15.0,0,130.0,0,200.0
21802,-12.387008,142.173059,,TELSTRA,1,1,1.3,2,1.1,3,15.0,0,120.0,0,200.0
21812,-12.56683,143.083066,13.0,TELSTRA,1,4,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21823,-12.416779,141.960692,,TELSTRA,1,4,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21825,-12.556304,143.07081,,TELSTRA,1,2,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21829,-12.601549,141.894238,,TELSTRA,1,3,1.3,2,1.1,1,15.0,0,120.0,0,200.0
21830,-12.568051,143.041675,55.0,TELSTRA,1,3,1.3,2,1.1,6,15.0,0,120.0,0,200.0
21831,-12.624755,141.89023,4.0,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
21832,-12.536561,141.831361,,TELSTRA,1,2,1.3,2,1.1,3,15.0,0,120.0,0,200.0
21833,-12.658448,142.228353,79.0,TELSTRA,1,3,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21835,-12.304016,142.591791,101.0,TELSTRA,1,4,1.3,1,1.1,2,15.0,0,120.0,0,200.0
21836,-12.66037,142.096952,,TELSTRA,1,3,1.3,1,1.1,1,15.0,0,120.0,0,200.0
21838,-12.683966,141.824471,,TELSTRA,2,3,0.12,2,0.3,5,15.0,0,130.0,0,200.0
21845,-12.707983,142.358692,95.0,TELSTRA,1,2,1.3,2,1.1,4,15.0,0,120.0,0,200.0
2185,-14.513228,132.941609,242.0,TELSTRA,1,3,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21852,-12.59944,143.073207,23.0,TELSTRA,2,3,0.12,2,0.3,4,15.0,0,130.0,0,200.0
21856,-10.733149,142.600517,4.0,TELSTRA,1,4,1.3,1,1.1,8,15.0,0,120.0,0,200.0
21863,-10.728899,142.127797,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
21867,-10.60821,142.209188,10.0,TELSTRA,1,3,1.3,2,1.1,6,15.0,0,120.0,0,200.0
21868,-10.597102,142.193908,,TELSTRA,2,1,0.12,1,0.3,5,15.0,0,130.0,0,200.0
2187,-14.290126,133.409356,257.0,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21870,-10.603038,142.173951,,TELSTRA,2,3,0.12,2,0.3,8,15.0,0,130.0,0,200.0
21871,-10.73949,142.411297,1.0,TELSTRA,1,4,1.3,1,1.1,3,15.0,0,120.0,0,200.0
21872,-10.578782,142.22684,78.0,TELSTRA,1,1,1.3,1,1.1,8,15.0,0,120.0,0,200.0
21878,-10.731192,142.237535,,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
2188,-14.254855,133.662164,142.0,TELSTRA,2,4,0.12,2,0.3,6,15.0,0,130.0,0,200.0
21885,-10.88494,142.394309,45.0,TELSTRA,1,4,1.3,2,1.1,3,15.0,0,120.0,0,200.0
21886,-10.557652,142.219471,10.0,TELSTRA,1,2,1.3,2,1.1,7,15.0,0,120.0,0,200.0
21887,-10.589896,142.29637,15.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21888,-11.063714,142.41885,80.0,TELSTRA,1,3,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21893,-10.554888,142.223628,,TELSTRA,1,4,1.3,2,1.1,8,15.0,0,120.0,0,200.0
21894,-10.598479,142.183987,,TELSTRA,1,3,1.3,1,1.1,8,15.0,0,120.0,0,200.0
21896,-10.955954,142.693191,0.0,TELSTRA,1,1,1.3,1,1.1,6,15.0,0,120.0,0,200.0
21898,-10.603976,142.164814,11.0,TELSTRA,1,2,1.3,2,1.1,6,15.0,0,120.0,0,200.0
2190,-14.072532,134.023592,148.0,TELSTRA,1,4,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21902,-10.592804,142.247945,4.0,TELSTRA,1,4,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21904,-10.749622,142.147992,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
21905,-10.712894,142.289576,18.0,TELSTRA,1,2,1.3,2,1.1,7,15.0,0,120.0,0,200.0
21906,-11.826661,142.508374,,TELSTRA,2,3,0.12,1,0.3,4,15.0,0,130.0,0,200.0
21907,-11.102832,142.616225,50.0,TELSTRA,1,2,1.3,2,1.1,3,15.0,0,120.0,0,200.0
21908,-11.832538,142.421216,,TELSTRA,1,2,1.3,1,1.1,2,15.0,0,120.0,0,200.0
21909,-11.750324,142.581356,102.0,TELSTRA,1,4,1.3,1,1.1,1,15.0,0,120.0,0,200.0
21910,-11.149349,142.351882,,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21911,-11.104435,142.284846,9.0,TELSTRA,3,3,0.003,1,0.1,6,15.0,0,150.0,0,240.0
21912,-11.905994,142.623063,115.0,TELSTRA,1,2,1.3,1,1.1,5,15.0,0,120.0,0,200.0
21913,-11.523502,142.437229,172.0,TELSTRA,1,1,1.3,2,1.1,2,15.0,0,120.0,0,200.0
21914,-11.981562,142.764493,,TELSTRA,1,3,1.3,1,1.1,2,15.0,0,120.0,0,200.0
2192,-13.731472,134.268537,201.0,TELSTRA,1,1,1.3,1,1.1,3,15.0,0,120.0,0,200.0
21938,-16.809532,145.721952,3.0,TELSTRA,2,2,0.12,2,0.3,2,15.0,0,130.0,0,200.0
21955,-16.736938,145.661751,29.0,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
21956,-16.800418,145.688301,40.0,TELSTRA,1,4,1.3,1,1.1,1,15.0,0,120.0,0,200.0
21992,-16.581432,145.189324,347.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
21993,-16.99297,145.421585,390.0,TELSTRA,1,4,1.3,2,1.1,7,15.0,0,120.0,0,200.0
22011,-17.268113,145.494071,851.0,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
22031,-17.511467,145.611488,825.0,TELSTRA,1,4,1.3,1,1.1,5,15.0,0,120.0,0,200.0
22033,-18.058154,141.157051,11.0,TELSTRA,1,1,1.3,1,1.1,1,15.0,0,120.0,0,200.0
22048,-17.453446,141.172532,,TELSTRA,1,3,1.3,2,1.1,2,15.0,0,120.0,0,200.0
22051,-19.445284,141.301248,70.0,TELSTRA,1,2,1.3,1,1.1,3,15.0,0,120.0,0,200.0
22052,-18.556937,141.273121,31.0,TELSTRA,1,4,1.3,2,1.1,7,15.0,0,120.0,0,200.0
22055,-17.668966,141.07907,9.0,TELSTRA,1,3,1.3,2,1.1,1,15.0,0,120.0,0,200.0
22062,-19.47444,140.930646,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
22068,-18.364759,140.202256,26.0,TELSTRA,1,4,1.3,2,1.1,7,15.0,0,120.0,0,200.0
22069,-18.119995,140.339684,30.0,TELSTRA,2,2,0.12,1,0.3,2,15.0,0,130.0,0,200.0
22076,-17.486058,140.837155,1.0,TELSTRA,1,3,1.3,1,1.1,2,15.0,0,120.0,0,200.0
22077,-17.933518,140.911119,49.0,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
22078,-19.117104,140.385656,73.0,TELSTRA,1,2,1.3,2,1.1,1,15.0,0,120.0,0,200.0
22079,-18.368777,140.786146,24.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
22080,-18.693001,140.515894,63.0,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
22081,-19.54628,140.239722,131.0,TELSTRA,1,4,1.3,2,1.1,2,15.0,0,120.0,0,200.0
22142,-34.932351,138.599892,,OPTUS,1,2,1.0,1,0.9,2,15.0,0,120.0,0,200.0
22154,-34.926229,138.597093,,TELSTRA,1,3,1.3,1,1.1,1,15.0,0,120.0,0,200.0
2217,-14.502369,132.395532,,TELSTRA,1,4,1.3,1,1.1,8,15.0,0,120.0,0,200.0
22188,-34.927764,138.604962,,TELSTRA,2,1,0.12,1,0.3,7,15.0,0,130.0,0,200.0
2221,-16.532838,134.710174,282.0,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
22213,-34.936379,138.588411,,TELSTRA,1,3,1.3,2,1.1,3,15.0,0,120.0,0,200.0
22234,-34.909308,138.596634,,OPTUS,2,2,0.15,2,0.25,1,15.0,0,120.0,0,210.0
22236,-34.909161,138.596485,40.0,OPTUS,3,3,0.005,1,0.08,6,15.0,0,140.0,0,200.0
22268,-34.896168,138.54626,,TELSTRA,1,2,1.3,2,1.1,4,15.0,0,120.0,0,200.0
2227,-16.326741,136.084851,64.0,TELSTRA,1,3,1.3,2,1.1,1,15.0,0,120.0,0,200.0
22277,-34.862495,138.57176,14.0,OPTUS,1,1,1.0,1,0.9,8,15.0,0,120.0,0,200.0
2228,-16.254959,135.608773,,TELSTRA,1,1,1.3,2,1.1,2,15.0,0,120.0,0,200.0
2229,-16.221961,136.967293,25.0,TELSTRA,2,4,0.12,2,0.3,6,15.0,0,130.0,0,200.0
22309,-34.854505,138.545519,,TELSTRA,1,1,1.3,2,1.1,3,15.0,0,120.0,0,200.0
2231,-16.205804,136.563687,58.0,TELSTRA,1,1,1.3,1,1.1,3,15.0,0,120.0,0,200.0
2232,-16.171006,136.043214,51.0,TELSTRA,2,1,0.12,2,0.3,6,15.0,0,130.0,0,200.0
2234,-16.146334,136.096391,,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
22340,-34.879354,138.518242,,OPTUS,1,4,1.0,2,0.9,1,15.0,0,120.0,0,200.0
22345,-34.875148,138.525052,6.0,VODAFONE,2,2,0.18,1,0.35,3,15.0,0,120.0,0,200.0
22369,-34.833813,138.505987,0.0,OPTUS,1,2,1.0,2,0.9,5,15.0,0,120.0,0,200.0
22390,-34.824359,138.504764,0.0,OPTUS,1,3,1.0,2,0.9,6,15.0,0,120.0,0,200.0
22399,-34.79361,138.505658,,TELSTRA,1,4,1.3,1,1.1,8,15.0,0,120.0,0,200.0
2242,-16.05223,136.307634,31.0,TELSTRA,2,3,0.12,2,0.3,1,15.0,0,130.0,0,200.0
22427,-34.880454,138.503287,,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
2244,-15.974867,135.545739,,TELSTRA,1,3,1.3,2,1.1,8,15.0,0,120.0,0,200.0
2245,-15.913253,136.522908,,TELSTRA,1,2,1.3,2,1.1,3,15.0,0,120.0,0,200.0
2247,-15.854333,136.303216,15.0,TELSTRA,1,3,1.3,1,1.1,1,15.0,0,120.0,0,200.0
2248,-15.750899,135.458766,,TELSTRA,1,1,1.3,2,1.1,5,15.0,0,120.0,0,200.0
22484,-34.922754,138.566493,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
2249,-15.722412,135.639591,,TELSTRA,1,1,1.3,2,1.1,6,15.0,0,120.0,0,200.0
22499,-34.93276,138.570084,,OPTUS,1,3,1.0,1,0.9,4,15.0,0,120.0,0,200.0
2251,-20.011321,134.205741,394.0,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
22519,-34.938951,138.576305,,TELSTRA,2,1,0.12,1,0.3,7,15.0,0,130.0,0,200.0
2252,-19.962485,134.21474,345.0,TELSTRA,1,1,1.3,2,1.1,1,15.0,0,120.0,0,200.0
2254,-19.915218,134.384547,369.0,TELSTRA,2,4,0.12,1,0.3,1,15.0,0,130.0,0,200.0
22578,-34.994501,138.584056,,TELSTRA,1,2,1.3,1,1.1,4,15.0,0,120.0,0,200.0
22603,-34.976818,138.513792,,TELSTRA,1,1,1.3,1,1.1,8,15.0,0,120.0,0,200.0
22609,-35.015657,138.546321,25.0,TELSTRA,1,1,1.3,2,1.1,4,15.0,0,120.0,0,200.0
22655,-34.947789,138.603295,,TELSTRA,1,1,1.3,2,1.1,6,15.0,0,120.0,0,200.0
22669,-34.940665,138.619213,,TELECOM,1,1,0.7,1,0.85,4,15.0,0,120.0,0,200.0
2267,-19.63414,134.223606,392.0,TELSTRA,1,1,1.3,1,1.1,2,15.0,0,120.0,0,200.0
22683,-34.970003,138.639719,,OPTUS,1,4,1.0,1,0.9,2,15.0,0,120.0,0,200.0
2270,-19.610142,134.211611,,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
22730,-34.91037,138.628186,,TELSTRA,1,4,1.3,1,1.1,1,15.0,0,120.0,0,200.0
2274,-19.485813,133.932087,,TELSTRA,1,2,1.3,1,1.1,1,15.0,0,120.0,0,200.0
22782,-34.891608,138.602358,,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
22830,-34.834044,138.690621,,TELSTRA,1,3,1.3,2,1.1,1,15.0,0,120.0,0,200.0
22838,-34.832682,138.593868,,TELSTRA,1,2,1.3,1,1.1,2,15.0,0,120.0,0,200.0
2284,-19.446585,133.851664,310.0,TELSTRA,3,3,0.003,2,0.1,2,15.0,0,150.0,0,240.0
2286,-19.437545,134.211496,,TELSTRA,1,4,1.3,1,1.1,4,15.0,0,120.0,0,200.0
22909,-34.795068,138.600557,11.0,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
22918,-34.78448,138.636255,19.0,VODAFONE,2,1,0.18,2,0.35,3,15.0,0,120.0,0,200.0
2293,-19.297077,134.123469,,TELSTRA,2,1,0.12,2,0.3,1,15.0,0,130.0,0,200.0
22932,-34.749205,138.658701,41.0,OPTUS,1,4,1.0,2,0.9,1,15.0,0,120.0,0,200.0
2294,-19.238619,134.191995,359.0,TELSTRA,1,3,1.3,1,1.1,5,15.0,0,120.0,0,200.0
2295,-18.941379,134.118592,341.0,TELSTRA,1,4,1.3,1,1.1,5,15.0,0,120.0,0,200.0
2296,-18.873691,134.481891,,TELSTRA,1,4,1.3,2,1.1,3,15.0,0,120.0,0,200.0
2297,-18.871883,134.497883,,TELSTRA,1,2,1.3,2,1.1,8,15.0,0,120.0,0,200.0
23004,-34.710762,138.655298,,TELSTRA,1,2,1.3,2,1.1,1,15.0,0,120.0,0,200.0
23065,-34.616259,138.752222,76.0,TELSTRA,1,4,1.3,1,1.1,1,15.0,0,120.0,0,200.0
23084,-34.789986,138.696768,205.0,TELSTRA,2,2,0.12,1,0.3,2,15.0,0,130.0,0,200.0
23103,-34.899158,138.725456,420.0,TELSTRA,1,3,1.3,2,1.1,6,15.0,0,120.0,0,200.0
23122,-34.966575,138.714044,656.0,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
23136,-34.998765,138.724893,,TELSTRA,1,3,1.3,2,1.1,3,15.0,0,120.0,0,200.0
23183,-35.149676,138.659762,,TELSTRA,1,2,1.3,2,1.1,8,15.0,0,120.0,0,200.0
23230,-35.09461,138.53232,110.0,TELSTRA,2,4,0.12,2,0.3,6,15.0,0,130.0,0,200.0
23242,-35.13809,138.511321,,TELSTRA,1,2,1.3,2,1.1,7,15.0,0,120.0,0,200.0
23247,-35.124348,138.4728,,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
23261,-35.190699,138.483935,35.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
23264,-35.185021,138.518894,128.0,OPTUS,1,4,1.0,1,0.9,1,15.0,0,120.0,0,200.0
2330,-20.049522,136.717996,305.0,TELSTRA,1,3,1.3,1,1.1,8,15.0,0,120.0,0,200.0
23319,-35.606254,138.160374,340.0,TELSTRA,2,3,0.12,2,0.3,1,15.0,0,130.0,0,200.0
23332,-35.50465,138.647179,230.0,TELSTRA,1,2,1.3,2,1.1,7,15.0,0,120.0,0,200.0
23341,-35.553284,138.622505,5.0,TELSTRA,1,2,1.3,1,1.1,8,15.0,0,120.0,0,200.0
23375,-35.728536,136.797073,,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
23376,-35.727799,136.786001,,TELSTRA,1,4,1.3,2,1.1,1,15.0,0,120.0,0,200.0
23377,-35.735844,136.790603,,TELSTRA,1,1,1.3,2,1.1,2,15.0,0,120.0,0,200.0
23378,-35.655909,137.638287,5.0,TELSTRA,1,4,1.3,1,1.1,2,15.0,0,120.0,0,200.0
23381,-35.580423,137.319671,14.0,TELSTRA,1,4,1.3,2,1.1,3,15.0,0,120.0,0,200.0
23383,-35.741284,136.788514,,TELSTRA,2,2,0.12,2,0.3,4,15.0,0,130.0,0,200.0
23391,-35.756236,136.929307,,TELSTRA,1,1,1.3,1,1.1,6,15.0,0,120.0,0,200.0
23393,-35.884369,137.188117,115.0,TELSTRA,2,2,0.12,2,0.3,8,15.0,0,130.0,0,200.0
23394,-35.781579,136.865754,,TELSTRA,2,1,0.12,2,0.3,4,15.0,0,130.0,0,200.0
23397,-35.711511,136.790058,,TELSTRA,1,1,1.3,1,1.1,6,15.0,0,120.0,0,200.0
23406,-35.992407,137.320163,25.0,TELSTRA,1,1,1.3,1,1.1,4,15.0,0,120.0,0,200.0
23410,-35.644196,137.484301,,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
2342,-19.64558,135.751838,227.0,TELSTRA,1,3,1.3,1,1.1,5,15.0,0,120.0,0,200.0
23439,-34.853327,139.16036,198.0,TELSTRA,2,4,0.12,1,0.3,6,15.0,0,130.0,0,200.0
23442,-34.824791,139.513063,,TELSTRA,1,2,1.3,2,1.1,2,15.0,0,120.0,0,200.0
23445,-34.783251,139.354122,71.0,TELSTRA,1,1,1.3,1,1.1,5,15.0,0,120.0,0,200.0
23446,-34.665073,139.657794,37.0,TELSTRA,1,2,1.3,1,1.1,2,15.0,0,120.0,0,200.0
2345,-19.337807,136.040313,219.0,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
23450,-34.757704,139.550212,52.0,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
2346,-19.297678,135.085121,242.0,TELSTRA,1,1,1.3,2,1.1,3,15.0,0,120.0,0,200.0
23514,-35.04373,139.466307,80.0,TELSTRA,2,3,0.12,1,0.3,6,15.0,0,130.0,0,200.0
23525,-35.099736,139.899566,60.0,TELSTRA,2,2,0.12,1,0.3,1,15.0,0,130.0,0,200.0
2353,-19.012809,136.642788,255.0,TELSTRA,1,2,1.3,2,1.1,2,15.0,0,120.0,0,200.0
2354,-18.990648,136.08672,220.0,TELSTRA,1,3,1.3,1,1.1,8,15.0,0,120.0,0,200.0
23540,-35.118078,139.074548,147.0,TELSTRA,1,2,1.3,2,1.1,1,15.0,0,120.0,0,200.0
2355,-18.948353,137.10177,,TELSTRA,2,4,0.12,2,0.3,5,15.0,0,130.0,0,200.0
2356,-18.950212,135.206371,,TELSTRA,1,4,1.3,2,1.1,4,15.0,0,120.0,0,200.0
23568,-35.25646,139.469343,21.0,TELSTRA,1,3,1.3,2,1.1,8,15.0,0,120.0,0,200.0
23574,-35.343978,139.964908,81.0,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
23576,-35.674906,139.649993,160.0,TELSTRA,1,2,1.3,2,1.1,6,15.0,0,120.0,0,200.0
23583,-35.774372,140.013121,64.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
23589,-36.759638,140.781062,87.0,TELSTRA,1,2,1.3,2,1.1,6,15.0,0,120.0,0,200.0
2359,-18.882452,135.184451,,TELSTRA,2,4,0.12,2,0.3,2,15.0,0,130.0,0,200.0
23590,-36.71402,140.95417,101.0,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
23592,-36.683676,140.642162,149.0,TELSTRA,1,4,1.3,2,1.1,1,15.0,0,120.0,0,200.0
23596,-37.292053,140.835209,58.0,TELSTRA,1,1,1.3,1,1.1,5,15.0,0,120.0,0,200.0
23606,-35.52214,139.993558,29.0,TELSTRA,2,4,0.12,1,0.3,8,15.0,0,130.0,0,200.0
23608,-36.233043,140.100622,20.0,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
2361,-18.798711,134.034233,295.0,TELSTRA,1,3,1.3,2,1.1,6,15.0,0,120.0,0,200.0
23611,-35.979083,139.814115,23.0,TELSTRA,1,3,1.3,2,1.1,2,15.0,0,120.0,0,200.0
23612,-36.091357,139.823882,22.0,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
23616,-36.097144,140.139677,18.0,TELSTRA,2,3,0.12,1,0.3,1,15.0,0,130.0,0,200.0
23623,-36.398902,140.098045,27.0,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
23624,-36.608316,139.954394,19.0,TELSTRA,1,2,1.3,2,1.1,7,15.0,0,120.0,0,200.0
23625,-36.406904,139.816802,22.0,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
23633,-35.867812,140.894322,,TELSTRA,2,4,0.12,1,0.3,6,15.0,0,130.0,0,200.0
23635,-35.767101,140.894014,141.0,TELSTRA,1,4,1.3,2,1.1,2,15.0,0,120.0,0,200.0
23636,-35.768453,140.892906,,TELSTRA,1,1,1.3,1,1.1,4,15.0,0,120.0,0,200.0
23639,-36.007852,140.336529,60.0,TELSTRA,1,4,1.3,1,1.1,8,15.0,0,120.0,0,200.0
23644,-35.963497,140.48563,82.0,TELSTRA,1,4,1.3,1,1.1,5,15.0,0,120.0,0,200.0
2365,-18.6277,133.947323,304.0,TELSTRA,1,2,1.3,2,1.1,3,15.0,0,120.0,0,200.0
2366,-18.626886,133.869554,285.0,TELSTRA,3,2,0.003,1,0.1,4,15.0,0,150.0,0,240.0
23665,-36.306135,140.763833,79.0,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
23668,-36.235951,140.920313,106.0,TELSTRA,2,2,0.12,2,0.3,3,15.0,0,130.0,0,200.0
2367,-18.579553,136.032281,228.0,TELSTRA,2,1,0.12,2,0.3,7,15.0,0,130.0,0,200.0
23670,-36.077139,140.60939,78.0,TELSTRA,1,4,1.3,1,1.1,3,15.0,0,120.0,0,200.0
